x y z p
32.421230 -18.987339 -2.836490 0.799870
32.465797 -18.987339 -2.270230 0.832222
32.525249 -18.987339 -1.135807 0.910147
32.545074 -18.987339 0.000000 0.950000
32.525249 -18.987339 1.135807 0.910147
32.465797 -18.987339 2.270230 0.832222
32.421230 -18.987339 2.836490 0.799870
32.379330 -17.964838 -2.832824 0.799870
32.423840 -17.964838 -2.267296 0.832222
32.483215 -17.964838 -1.134339 0.910147
32.503014 -17.964838 0.000000 0.950000
32.483215 -17.964838 1.134339 0.910147
32.423840 -17.964838 2.267296 0.832222
32.379330 -17.964838 2.832824 0.799870
32.373219 -16.996180 -2.832290 0.799870
32.417721 -16.996180 -2.266868 0.832222
32.477085 -16.996180 -1.134125 0.910147
32.496880 -16.996180 0.000000 0.950000
32.477085 -16.996180 1.134125 0.910147
32.417721 -16.996180 2.266868 0.832222
32.373219 -16.996180 2.832290 0.799870
32.373440 -15.969427 -2.832309 0.799870
32.417942 -15.969427 -2.266883 0.832222
32.477306 -15.969427 -1.134132 0.910147
32.497101 -15.969427 0.000000 0.950000
32.477306 -15.969427 1.134132 0.910147
32.417942 -15.969427 2.266883 0.832222
32.373440 -15.969427 2.832309 0.799870
32.407761 -14.997251 -2.835312 0.799870
32.452309 -14.997251 -2.269286 0.832222
32.511734 -14.997251 -1.135335 0.910147
32.531551 -14.997251 0.000000 0.950000
32.511734 -14.997251 1.135335 0.910147
32.452309 -14.997251 2.269286 0.832222
32.407761 -14.997251 2.835312 0.799870
32.340969 -14.008300 -2.829468 0.799870
32.385422 -14.008300 -2.264609 0.832222
32.444729 -14.008300 -1.132995 0.910147
32.464504 -14.008300 0.000000 0.950000
32.444729 -14.008300 1.132995 0.910147
32.385422 -14.008300 2.264609 0.832222
32.340969 -14.008300 2.829468 0.799870
32.344246 -12.992766 -2.829755 0.799870
32.388706 -12.992766 -2.264839 0.832222
32.448017 -12.992766 -1.133110 0.910147
32.467796 -12.992766 0.000000 0.950000
32.448017 -12.992766 1.133110 0.910147
32.388706 -12.992766 2.264839 0.832222
32.344246 -12.992766 2.829755 0.799870
32.387032 -12.019639 -2.833498 0.799870
32.431549 -12.019639 -2.267835 0.832222
32.490936 -12.019639 -1.134609 0.910147
32.510742 -12.019639 0.000000 0.950000
32.490936 -12.019639 1.134609 0.910147
32.431549 -12.019639 2.267835 0.832222
32.387032 -12.019639 2.833498 0.799870
32.351311 -10.960567 -2.830373 0.799870
32.395782 -10.960567 -2.265334 0.832222
32.455105 -10.960567 -1.133357 0.910147
32.474888 -10.960567 0.000000 0.950000
32.455105 -10.960567 1.133357 0.910147
32.395782 -10.960567 2.265334 0.832222
32.351311 -10.960567 2.830373 0.799870
32.329716 -10.021124 -2.828484 0.799870
32.374157 -10.021124 -2.263821 0.832222
32.433441 -10.021124 -1.132601 0.910147
32.453209 -10.021124 0.000000 0.950000
32.433441 -10.021124 1.132601 0.910147
32.374157 -10.021124 2.263821 0.832222
32.329716 -10.021124 2.828484 0.799870
32.395035 -8.969377 -2.834198 0.799870
32.439564 -8.969377 -2.268395 0.832222
32.498966 -8.969377 -1.134889 0.910147
32.518776 -8.969377 0.000000 0.950000
32.498966 -8.969377 1.134889 0.910147
32.439564 -8.969377 2.268395 0.832222
32.395035 -8.969377 2.834198 0.799870
32.405968 -8.008135 -2.835155 0.799870
32.450512 -8.008135 -2.269161 0.832222
32.509933 -8.008135 -1.135272 0.910147
32.529751 -8.008135 0.000000 0.950000
32.509933 -8.008135 1.135272 0.910147
32.450512 -8.008135 2.269161 0.832222
32.405968 -8.008135 2.835155 0.799870
32.404736 -6.979448 -2.835047 0.799870
32.449280 -6.979448 -2.269074 0.832222
32.508701 -6.979448 -1.135229 0.910147
32.528515 -6.979448 0.000000 0.950000
32.508701 -6.979448 1.135229 0.910147
32.449280 -6.979448 2.269074 0.832222
32.404736 -6.979448 2.835047 0.799870
32.369320 -5.969437 -2.831949 0.799870
32.413815 -5.969437 -2.266595 0.832222
32.473171 -5.969437 -1.133988 0.910147
32.492966 -5.969437 0.000000 0.950000
32.473171 -5.969437 1.133988 0.910147
32.413815 -5.969437 2.266595 0.832222
32.369320 -5.969437 2.831949 0.799870
32.379116 -4.979433 -2.832806 0.799870
32.423626 -4.979433 -2.267281 0.832222
32.483002 -4.979433 -1.134331 0.910147
32.502800 -4.979433 0.000000 0.950000
32.483002 -4.979433 1.134331 0.910147
32.423626 -4.979433 2.267281 0.832222
32.379116 -4.979433 2.832806 0.799870
32.358330 -3.999790 -2.830987 0.799870
32.402809 -3.999790 -2.265825 0.832222
32.462147 -3.999790 -1.133603 0.910147
32.481934 -3.999790 0.000000 0.950000
32.462147 -3.999790 1.133603 0.910147
32.402809 -3.999790 2.265825 0.832222
32.358330 -3.999790 2.830987 0.799870
32.391281 -2.964820 -2.833870 0.799870
32.435806 -2.964820 -2.268132 0.832222
32.495205 -2.964820 -1.134758 0.910147
32.515011 -2.964820 0.000000 0.950000
32.495205 -2.964820 1.134758 0.910147
32.435806 -2.964820 2.268132 0.832222
32.391281 -2.964820 2.833870 0.799870
32.387024 -2.005528 -2.833497 0.799870
32.431541 -2.005528 -2.267834 0.832222
32.490929 -2.005528 -1.134608 0.910147
32.510735 -2.005528 0.000000 0.950000
32.490929 -2.005528 1.134608 0.910147
32.431541 -2.005528 2.267834 0.832222
32.387024 -2.005528 2.833497 0.799870
32.356758 -0.981016 -2.830849 0.799870
32.401234 -0.981016 -2.265715 0.832222
32.460567 -0.981016 -1.133548 0.910147
32.480354 -0.981016 0.000000 0.950000
32.460567 -0.981016 1.133548 0.910147
32.401234 -0.981016 2.265715 0.832222
32.356758 -0.981016 2.830849 0.799870
32.371494 -0.034029 -2.832139 0.799870
32.415993 -0.034029 -2.266747 0.832222
32.475353 -0.034029 -1.134064 0.910147
32.495148 -0.034029 0.000000 0.950000
32.475353 -0.034029 1.134064 0.910147
32.415993 -0.034029 2.266747 0.832222
32.371494 -0.034029 2.832139 0.799870
32.356758 0.981016 -2.830849 0.799870
32.401234 0.981016 -2.265715 0.832222
32.460567 0.981016 -1.133548 0.910147
32.480354 0.981016 0.000000 0.950000
32.460567 0.981016 1.133548 0.910147
32.401234 0.981016 2.265715 0.832222
32.356758 0.981016 2.830849 0.799870
32.387024 2.005528 -2.833497 0.799870
32.431541 2.005528 -2.267834 0.832222
32.490929 2.005528 -1.134608 0.910147
32.510735 2.005528 0.000000 0.950000
32.490929 2.005528 1.134608 0.910147
32.431541 2.005528 2.267834 0.832222
32.387024 2.005528 2.833497 0.799870
32.391281 2.964820 -2.833870 0.799870
32.435806 2.964820 -2.268132 0.832222
32.495205 2.964820 -1.134758 0.910147
32.515011 2.964820 0.000000 0.950000
32.495205 2.964820 1.134758 0.910147
32.435806 2.964820 2.268132 0.832222
32.391281 2.964820 2.833870 0.799870
32.358330 3.999790 -2.830987 0.799870
32.402809 3.999790 -2.265825 0.832222
32.462147 3.999790 -1.133603 0.910147
32.481934 3.999790 0.000000 0.950000
32.462147 3.999790 1.133603 0.910147
32.402809 3.999790 2.265825 0.832222
32.358330 3.999790 2.830987 0.799870
32.379116 4.979433 -2.832806 0.799870
32.423626 4.979433 -2.267281 0.832222
32.483002 4.979433 -1.134331 0.910147
32.502800 4.979433 0.000000 0.950000
32.483002 4.979433 1.134331 0.910147
32.423626 4.979433 2.267281 0.832222
32.379116 4.979433 2.832806 0.799870
32.369320 5.969437 -2.831949 0.799870
32.413815 5.969437 -2.266595 0.832222
32.473171 5.969437 -1.133988 0.910147
32.492966 5.969437 0.000000 0.950000
32.473171 5.969437 1.133988 0.910147
32.413815 5.969437 2.266595 0.832222
32.369320 5.969437 2.831949 0.799870
32.404736 6.979448 -2.835047 0.799870
32.449280 6.979448 -2.269074 0.832222
32.508701 6.979448 -1.135229 0.910147
32.528515 6.979448 0.000000 0.950000
32.508701 6.979448 1.135229 0.910147
32.449280 6.979448 2.269074 0.832222
32.404736 6.979448 2.835047 0.799870
32.405968 8.008135 -2.835155 0.799870
32.450512 8.008135 -2.269161 0.832222
32.509933 8.008135 -1.135272 0.910147
32.529751 8.008135 0.000000 0.950000
32.509933 8.008135 1.135272 0.910147
32.450512 8.008135 2.269161 0.832222
32.405968 8.008135 2.835155 0.799870
32.395035 8.969377 -2.834198 0.799870
32.439564 8.969377 -2.268395 0.832222
32.498966 8.969377 -1.134889 0.910147
32.518776 8.969377 0.000000 0.950000
32.498966 8.969377 1.134889 0.910147
32.439564 8.969377 2.268395 0.832222
32.395035 8.969377 2.834198 0.799870
32.329716 10.021124 -2.828484 0.799870
32.374157 10.021124 -2.263821 0.832222
32.433441 10.021124 -1.132601 0.910147
32.453209 10.021124 0.000000 0.950000
32.433441 10.021124 1.132601 0.910147
32.374157 10.021124 2.263821 0.832222
32.329716 10.021124 2.828484 0.799870
32.351311 10.960567 -2.830373 0.799870
32.395782 10.960567 -2.265334 0.832222
32.455105 10.960567 -1.133357 0.910147
32.474888 10.960567 0.000000 0.950000
32.455105 10.960567 1.133357 0.910147
32.395782 10.960567 2.265334 0.832222
32.351311 10.960567 2.830373 0.799870
32.387032 12.019639 -2.833498 0.799870
32.431549 12.019639 -2.267835 0.832222
32.490936 12.019639 -1.134609 0.910147
32.510742 12.019639 0.000000 0.950000
32.490936 12.019639 1.134609 0.910147
32.431549 12.019639 2.267835 0.832222
32.387032 12.019639 2.833498 0.799870
32.344246 12.992766 -2.829755 0.799870
32.388706 12.992766 -2.264839 0.832222
32.448017 12.992766 -1.133110 0.910147
32.467796 12.992766 0.000000 0.950000
32.448017 12.992766 1.133110 0.910147
32.388706 12.992766 2.264839 0.832222
32.344246 12.992766 2.829755 0.799870
32.340969 14.008300 -2.829468 0.799870
32.385422 14.008300 -2.264609 0.832222
32.444729 14.008300 -1.132995 0.910147
32.464504 14.008300 0.000000 0.950000
32.444729 14.008300 1.132995 0.910147
32.385422 14.008300 2.264609 0.832222
32.340969 14.008300 2.829468 0.799870
32.407761 14.997251 -2.835312 0.799870
32.452309 14.997251 -2.269286 0.832222
32.511734 14.997251 -1.135335 0.910147
32.531551 14.997251 0.000000 0.950000
32.511734 14.997251 1.135335 0.910147
32.452309 14.997251 2.269286 0.832222
32.407761 14.997251 2.835312 0.799870
32.373440 15.969427 -2.832309 0.799870
32.417942 15.969427 -2.266883 0.832222
32.477306 15.969427 -1.134132 0.910147
32.497101 15.969427 0.000000 0.950000
32.477306 15.969427 1.134132 0.910147
32.417942 15.969427 2.266883 0.832222
32.373440 15.969427 2.832309 0.799870
32.373219 16.996180 -2.832290 0.799870
32.417721 16.996180 -2.266868 0.832222
32.477085 16.996180 -1.134125 0.910147
32.496880 16.996180 0.000000 0.950000
32.477085 16.996180 1.134125 0.910147
32.417721 16.996180 2.266868 0.832222
32.373219 16.996180 2.832290 0.799870
32.379330 17.964838 -2.832824 0.799870
32.423840 17.964838 -2.267296 0.832222
32.483215 17.964838 -1.134339 0.910147
32.503014 17.964838 0.000000 0.950000
32.483215 17.964838 1.134339 0.910147
32.423840 17.964838 2.267296 0.832222
32.379330 17.964838 2.832824 0.799870
32.421230 18.987339 -2.836490 0.799870
32.465797 18.987339 -2.270230 0.832222
32.525249 18.987339 -1.135807 0.910147
32.545074 18.987339 0.000000 0.950000
32.525249 18.987339 1.135807 0.910147
32.465797 18.987339 2.270230 0.832222
32.421230 18.987339 2.836490 0.799870
32.360435 19.992134 -2.831171 0.799870
32.404919 19.992134 -2.265972 0.832222
32.464260 19.992134 -1.133677 0.910147
32.484047 19.992134 0.000000 0.950000
32.464260 19.992134 1.133677 0.910147
32.404919 19.992134 2.265972 0.832222
32.360435 19.992134 2.831171 0.799870
32.386055 20.967180 -2.833413 0.799870
32.430573 20.967180 -2.267766 0.832222
32.489964 20.967180 -1.134574 0.910147
32.509766 20.967180 0.000000 0.950000
32.489964 20.967180 1.134574 0.910147
32.430573 20.967180 2.267766 0.832222
32.386055 20.967180 2.833413 0.799870
32.373432 21.969114 -2.832308 0.799870
32.417934 21.969114 -2.266882 0.832222
32.477299 21.969114 -1.134132 0.910147
32.497093 21.969114 0.000000 0.950000
32.477299 21.969114 1.134132 0.910147
32.417934 21.969114 2.266882 0.832222
32.373432 21.969114 2.832308 0.799870
32.641399 22.943058 -2.855752 0.799870
32.559822 22.854303 -2.276804 0.832222
32.619446 22.854303 -1.139096 0.910147
32.639328 22.854303 0.000000 0.950000
32.619446 22.854303 1.139096 0.910147
32.559822 22.854303 2.276804 0.832222
32.641399 22.943058 2.855752 0.799870
32.835503 -22.581396 -3.451150 0.777067
32.890732 -22.581396 -2.877566 0.799870
32.971119 -22.581396 -1.727943 0.871306
32.933105 -22.673508 -1.150049 0.910147
32.953178 -22.673508 0.000000 0.950000
32.933105 -22.673508 1.150049 0.910147
32.971119 -22.581396 1.727943 0.871306
32.890732 -22.581396 2.877566 0.799870
32.835503 -22.581396 3.451150 0.777067
33.370609 -21.773849 -3.507392 0.777067
33.308891 -21.955078 -2.914150 0.799870
33.390305 -21.955078 -1.749912 0.871306
33.415760 -21.955078 -1.166904 0.910147
33.436127 -21.955078 0.000000 0.950000
33.415760 -21.955078 1.166904 0.910147
33.390305 -21.955078 1.749912 0.871306
33.308891 -21.955078 2.914150 0.799870
33.370609 -21.773849 3.507392 0.777067
33.322735 -20.985872 -3.502361 0.777067
33.378784 -20.985872 -2.920265 0.799870
33.460365 -20.985872 -1.753584 0.871306
33.485874 -20.985872 -1.169353 0.910147
33.506287 -20.985872 0.000000 0.950000
33.485874 -20.985872 1.169353 0.910147
33.460365 -20.985872 1.753584 0.871306
33.378784 -20.985872 2.920265 0.799870
33.322735 -20.985872 3.502361 0.777067
33.290154 -20.001764 -3.498936 0.777067
33.346149 -20.001764 -2.917410 0.799870
33.427650 -20.001764 -1.751869 0.871306
33.453136 -20.001764 -1.168209 0.910147
33.473526 -20.001764 0.000000 0.950000
33.453136 -20.001764 1.168209 0.910147
33.427650 -20.001764 1.751869 0.871306
33.346149 -20.001764 2.917410 0.799870
33.290154 -20.001764 3.498936 0.777067
33.344494 -18.984776 -3.504647 0.777067
33.400581 -18.984776 -2.922172 0.799870
33.482212 -18.984776 -1.754728 0.871306
33.507740 -18.984776 -1.170116 0.910147
33.528164 -18.984776 0.000000 0.950000
33.507740 -18.984776 1.170116 0.910147
33.482212 -18.984776 1.754728 0.871306
33.400581 -18.984776 2.922172 0.799870
33.344494 -18.984776 3.504647 0.777067
33.363712 -17.988007 -3.506668 0.777067
33.419830 -17.988007 -2.923856 0.799870
33.501514 -17.988007 -1.755740 0.871306
33.527054 -17.988007 -1.170790 0.910147
33.547489 -17.988007 0.000000 0.950000
33.527054 -17.988007 1.170790 0.910147
33.501514 -17.988007 1.755740 0.871306
33.419830 -17.988007 2.923856 0.799870
33.363712 -17.988007 3.506668 0.777067
33.352222 -17.006392 -3.505460 0.777067
33.408321 -17.006392 -2.922849 0.799870
33.489975 -17.006392 -1.755135 0.871306
33.515507 -17.006392 -1.170387 0.910147
33.535934 -17.006392 0.000000 0.950000
33.515507 -17.006392 1.170387 0.910147
33.489975 -17.006392 1.755135 0.871306
33.408321 -17.006392 2.922849 0.799870
33.352222 -17.006392 3.505460 0.777067
33.347076 -15.964628 -3.504919 0.777067
33.403168 -15.964628 -2.922399 0.799870
33.484810 -15.964628 -1.754864 0.871306
33.510338 -15.964628 -1.170207 0.910147
33.530762 -15.964628 0.000000 0.950000
33.510338 -15.964628 1.170207 0.910147
33.484810 -15.964628 1.754864 0.871306
33.403168 -15.964628 2.922399 0.799870
33.347076 -15.964628 3.504919 0.777067
33.272259 -15.021477 -3.497055 0.777067
33.328224 -15.021477 -2.915842 0.799870
33.409683 -15.021477 -1.750927 0.871306
33.435154 -15.021477 -1.167581 0.910147
33.455532 -15.021477 0.000000 0.950000
33.435154 -15.021477 1.167581 0.910147
33.409683 -15.021477 1.750927 0.871306
33.328224 -15.021477 2.915842 0.799870
33.272259 -15.021477 3.497055 0.777067
33.306648 -13.968026 -3.500670 0.777067
33.362671 -13.968026 -2.918855 0.799870
33.444210 -13.968026 -1.752737 0.871306
33.469707 -13.968026 -1.168788 0.910147
33.490108 -13.968026 0.000000 0.950000
33.469707 -13.968026 1.168788 0.910147
33.444210 -13.968026 1.752737 0.871306
33.362671 -13.968026 2.918855 0.799870
33.306648 -13.968026 3.500670 0.777067
33.275253 -13.011315 -3.497370 0.777067
33.331223 -13.011315 -2.916104 0.799870
33.412685 -13.011315 -1.751085 0.871306
33.438160 -13.011315 -1.167686 0.910147
33.458542 -13.011315 0.000000 0.950000
33.438160 -13.011315 1.167686 0.910147
33.412685 -13.011315 1.751085 0.871306
33.331223 -13.011315 2.916104 0.799870
33.275253 -13.011315 3.497370 0.777067
33.314991 -12.020590 -3.501546 0.777067
33.371025 -12.020590 -2.919586 0.799870
33.452587 -12.020590 -1.753176 0.871306
33.478092 -12.020590 -1.169081 0.910147
33.498497 -12.020590 0.000000 0.950000
33.478092 -12.020590 1.169081 0.910147
33.452587 -12.020590 1.753176 0.871306
33.371025 -12.020590 2.919586 0.799870
33.314991 -12.020590 3.501546 0.777067
33.349026 -10.966661 -3.505124 0.777067
33.405121 -10.966661 -2.922569 0.799870
33.486767 -10.966661 -1.754967 0.871306
33.512295 -10.966661 -1.170275 0.910147
33.532722 -10.966661 0.000000 0.950000
33.512295 -10.966661 1.170275 0.910147
33.486767 -10.966661 1.754967 0.871306
33.405121 -10.966661 2.922569 0.799870
33.349026 -10.966661 3.505124 0.777067
33.324692 -10.008350 -3.502566 0.777067
33.380741 -10.008350 -2.920437 0.799870
33.462330 -10.008350 -1.753686 0.871306
33.487839 -10.008350 -1.169421 0.910147
33.508251 -10.008350 0.000000 0.950000
33.487839 -10.008350 1.169421 0.910147
33.462330 -10.008350 1.753686 0.871306
33.380741 -10.008350 2.920437 0.799870
33.324692 -10.008350 3.502566 0.777067
33.293922 -8.982745 -3.499332 0.777067
33.349922 -8.982745 -2.917740 0.799870
33.431435 -8.982745 -1.752067 0.871306
33.456921 -8.982745 -1.168341 0.910147
33.477314 -8.982745 0.000000 0.950000
33.456921 -8.982745 1.168341 0.910147
33.431435 -8.982745 1.752067 0.871306
33.349922 -8.982745 2.917740 0.799870
33.293922 -8.982745 3.499332 0.777067
33.304459 -7.996477 -3.500440 0.777067
33.360477 -7.996477 -2.918664 0.799870
33.442013 -7.996477 -1.752622 0.871306
33.467506 -7.996477 -1.168711 0.910147
33.487907 -7.996477 0.000000 0.950000
33.467506 -7.996477 1.168711 0.910147
33.442013 -7.996477 1.752622 0.871306
33.360477 -7.996477 2.918664 0.799870
33.304459 -7.996477 3.500440 0.777067
33.285156 -7.022421 -3.498411 0.777067
33.341141 -7.022421 -2.916972 0.799870
33.422630 -7.022421 -1.751606 0.871306
33.448109 -7.022421 -1.168034 0.910147
33.468498 -7.022421 0.000000 0.950000
33.448109 -7.022421 1.168034 0.910147
33.422630 -7.022421 1.751606 0.871306
33.341141 -7.022421 2.916972 0.799870
33.285156 -7.022421 3.498411 0.777067
33.326210 -5.999176 -3.502726 0.777067
33.382267 -5.999176 -2.920570 0.799870
33.463856 -5.999176 -1.753766 0.871306
33.489368 -5.999176 -1.169474 0.910147
33.509781 -5.999176 0.000000 0.950000
33.489368 -5.999176 1.169474 0.910147
33.463856 -5.999176 1.753766 0.871306
33.382267 -5.999176 2.920570 0.799870
33.326210 -5.999176 3.502726 0.777067
33.336319 -4.979688 -3.503788 0.777067
33.392391 -4.979688 -2.921456 0.799870
33.474003 -4.979688 -1.754298 0.871306
33.499523 -4.979688 -1.169829 0.910147
33.519943 -4.979688 0.000000 0.950000
33.499523 -4.979688 1.169829 0.910147
33.474003 -4.979688 1.754298 0.871306
33.392391 -4.979688 2.921456 0.799870
33.336319 -4.979688 3.503788 0.777067
33.315052 -3.970745 -3.501553 0.777067
33.371090 -3.970745 -2.919592 0.799870
33.452652 -3.970745 -1.753179 0.871306
33.478157 -3.970745 -1.169083 0.910147
33.498562 -3.970745 0.000000 0.950000
33.478157 -3.970745 1.169083 0.910147
33.452652 -3.970745 1.753179 0.871306
33.371090 -3.970745 2.919592 0.799870
33.315052 -3.970745 3.501553 0.777067
33.339863 -2.980098 -3.504161 0.777067
33.395939 -2.980098 -2.921766 0.799870
33.477562 -2.980098 -1.754485 0.871306
33.503086 -2.980098 -1.169953 0.910147
33.523506 -2.980098 0.000000 0.950000
33.503086 -2.980098 1.169953 0.910147
33.477562 -2.980098 1.754485 0.871306
33.395939 -2.980098 2.921766 0.799870
33.339863 -2.980098 3.504161 0.777067
33.335266 -1.997259 -3.503678 0.777067
33.391338 -1.997259 -2.921364 0.799870
33.472950 -1.997259 -1.754243 0.871306
33.498466 -1.997259 -1.169792 0.910147
33.518887 -1.997259 0.000000 0.950000
33.498466 -1.997259 1.169792 0.910147
33.472950 -1.997259 1.754243 0.871306
33.391338 -1.997259 2.921364 0.799870
33.335266 -1.997259 3.503678 0.777067
